Rank1,Rank2,Rank3,Percentage
27.143,335.944,24.814,0.8465
27.224,335.944,24.982,0.847
27.519,335.944,24.993,0.8475
27.602,335.944,25.058,0.848
27.821,335.944,25.169,0.8485
27.925,335.944,25.173,0.849
27.982,335.944,25.354,0.8495
28.344,335.944,25.366,0.85
28.42,335.944,25.399,0.8505
28.465,335.944,25.551,0.851
28.48,335.944,25.684,0.8515
28.499,335.944,25.701,0.852
28.762,335.944,25.854,0.8525
28.825,335.944,25.883,0.853
28.852,335.944,25.976,0.8535
28.95,335.944,26.356,0.854
29.188,335.944,26.375,0.8545
29.353,335.944,26.462,0.855
29.422,335.944,26.536,0.8555
30.08,335.944,26.636,0.856
30.194,335.944,26.756,0.8565
30.293,335.944,26.851,0.857
30.378,335.944,27.038,0.8575
30.927,335.944,27.049,0.858
31.249,335.944,27.103,0.8585
31.284,335.944,27.108,0.859
31.34,335.944,27.143,0.8595
31.517,335.944,27.224,0.86
31.755,335.944,27.519,0.8605
31.799,335.944,27.602,0.861
32.161,335.944,27.678,0.8615
32.502,335.944,27.81,0.862
32.885,335.944,27.821,0.8625
33.155,335.944,27.925,0.863
33.251,335.944,27.932,0.8635
33.695,335.944,27.982,0.864
33.793,335.944,28.344,0.8645
33.8,335.944,28.42,0.865
34.896,335.944,28.465,0.8655
34.901,335.944,28.48,0.866
34.928,335.944,28.498,0.8665
34.946,335.944,28.762,0.867
35.68,335.944,28.825,0.8675
35.711,335.944,28.852,0.868
36.241,335.944,28.95,0.8685
36.488,335.944,29.188,0.869
36.548,335.944,29.318,0.8695
36.558,335.944,29.353,0.87
36.782,335.944,29.422,0.8705
36.91,335.944,29.648,0.871
36.981,335.944,30.024,0.8715
37.414,335.944,30.045,0.872
37.707,335.944,30.08,0.8725
37.763,335.944,30.101,0.873
37.939,335.944,30.194,0.8735
37.961,335.944,30.293,0.874
39.029,335.944,30.378,0.8745
40.216,335.944,30.927,0.875
40.413,335.944,31.164,0.8755
40.539,335.944,31.249,0.876
40.741,335.944,31.284,0.8765
41.159,335.944,31.34,0.877
41.195,335.944,31.517,0.8775
41.456,335.944,31.755,0.878
42.393,335.944,31.799,0.8785
42.421,335.944,32.161,0.879
44.042,335.944,32.502,0.8795
44.141,335.944,32.506,0.88
44.289,335.944,32.515,0.8805
45.254,335.944,32.885,0.881
45.967,335.944,33.155,0.8815
46.024,335.944,33.251,0.882
48.378,335.944,33.461,0.8825
48.385,335.944,33.694,0.883
48.83,335.944,33.724,0.8835
48.937,335.944,33.793,0.884
49.584,335.944,33.8,0.8845
50.064,335.944,33.868,0.885
50.936,335.944,33.937,0.8855
51.039,335.944,34.143,0.886
51.549,335.944,34.206,0.8865
54.374,335.944,34.896,0.887
55.889,335.944,34.901,0.8875
56.609,335.944,34.928,0.888
57.447,335.944,34.946,0.8885
58.311,335.944,35.388,0.889
60.352,335.944,35.68,0.8895
60.451,335.944,35.711,0.89
61.203,335.944,35.972,0.8905
61.316,335.944,35.974,0.891
61.807,335.944,36.241,0.8915
63.442,335.944,36.288,0.892
67.025,335.944,36.488,0.8925
68.793,335.944,36.548,0.893
69.148,335.944,36.558,0.8935
71.52,335.944,36.577,0.894
72.816,335.944,36.629,0.8945
76.15,335.944,36.782,0.895
77.659,335.944,36.91,0.8955
80.867,335.944,36.981,0.896
81.89,335.944,37.081,0.8965
81.95,335.944,37.262,0.897
82.12,335.944,37.414,0.8975
85.292,335.944,37.428,0.898
90.077,335.944,37.699,0.8985
94.657,335.944,37.707,0.899
101.148,335.944,37.763,0.8995
103.306,335.944,37.836,0.9
104.61,335.944,37.907,0.9005
105.653,335.944,37.939,0.901
111.558,335.944,37.961,0.9015
335.944,335.944,38.42,0.902
335.944,335.944,38.545,0.9025
335.944,335.944,39.029,0.903
335.944,335.944,39.844,0.9035
335.944,335.944,40.216,0.904
335.944,335.944,40.413,0.9045
335.944,335.944,40.539,0.905
335.944,335.944,40.741,0.9055
335.944,335.944,41.159,0.906
335.944,335.944,41.195,0.9065
335.944,335.944,41.456,0.907
335.944,335.944,42.248,0.9075
335.944,335.944,42.393,0.908
335.944,335.944,42.421,0.9085
335.944,335.944,42.596,0.909
335.944,335.944,43.021,0.9095
335.944,335.944,43.739,0.91
335.944,335.944,43.98,0.9105
335.944,335.944,44.042,0.911
335.944,335.944,44.141,0.9115
335.944,335.944,44.289,0.912
335.944,335.944,44.441,0.9125
335.944,335.944,44.682,0.913
335.944,335.944,44.956,0.9135
335.944,335.944,44.964,0.914
335.944,335.944,45.047,0.9145
335.944,335.944,45.12,0.915
335.944,335.944,45.254,0.9155
335.944,335.944,45.967,0.916
335.944,335.944,46.024,0.9165
335.944,335.944,46.278,0.917
335.944,335.944,46.28,0.9175
335.944,335.944,46.669,0.918
335.944,335.944,46.749,0.9185
335.944,335.944,47.156,0.919
335.944,335.944,47.523,0.9195
335.944,335.944,47.881,0.92
335.944,335.944,48.378,0.9205
335.944,335.944,48.385,0.921
335.944,335.944,48.39,0.9215
335.944,335.944,48.565,0.922
335.944,335.944,48.632,0.9225
335.944,335.944,48.83,0.923
335.944,335.944,48.937,0.9235
335.944,335.944,49.584,0.924
335.944,335.944,49.589,0.9245
335.944,335.944,49.842,0.925
335.944,335.944,50.016,0.9255
335.944,335.944,50.064,0.926
335.944,335.944,50.587,0.9265
335.944,335.944,50.81,0.927
335.944,335.944,50.936,0.9275
335.944,335.944,51.039,0.928
335.944,335.944,51.549,0.9285
335.944,335.944,51.605,0.929
335.944,335.944,52.638,0.9295
335.944,335.944,52.851,0.93
335.944,335.944,53.89,0.9305
335.944,335.944,54.374,0.931
335.944,335.944,55.67,0.9315
335.944,335.944,55.887,0.932
335.944,335.944,55.889,0.9325
335.944,335.944,56.552,0.933
335.944,335.944,56.609,0.9335
335.944,335.944,56.672,0.934
335.944,335.944,57.447,0.9345
335.944,335.944,57.886,0.935
335.944,335.944,58.311,0.9355
335.944,335.944,58.491,0.936
335.944,335.944,60.352,0.9365
335.944,335.944,60.451,0.937
335.944,335.944,60.828,0.9375
335.944,335.944,60.854,0.938
335.944,335.944,61.203,0.9385
335.944,335.944,61.316,0.939
335.944,335.944,61.453,0.9395
335.944,335.944,61.555,0.94
335.944,335.944,61.807,0.9405
335.944,335.944,62.64,0.941
335.944,335.944,63.194,0.9415
335.944,335.944,63.287,0.942
335.944,335.944,63.442,0.9425
335.944,335.944,63.582,0.943
335.944,335.944,64.818,0.9435
335.944,335.944,65.017,0.944
335.944,335.944,65.98,0.9445
335.944,335.944,65.981,0.945
335.944,335.944,66.659,0.9455
335.944,335.944,66.748,0.946
335.944,335.944,67.025,0.9465
335.944,335.944,67.091,0.947
335.944,335.944,68.499,0.9475
335.944,335.944,68.793,0.948
335.944,335.944,69.148,0.9485
335.944,335.944,69.469,0.949
335.944,335.944,69.52,0.9495
335.944,335.944,69.675,0.95
335.944,335.944,70.191,0.9505
335.944,335.944,70.307,0.951
335.944,335.944,71.278,0.9515
335.944,335.944,71.518,0.952
335.944,335.944,72.816,0.9525
335.944,335.944,72.94,0.953
335.944,335.944,74.085,0.9535
335.944,335.944,74.829,0.954
335.944,335.944,74.903,0.9545
335.944,335.944,75.254,0.955
335.944,335.944,76.013,0.9555
335.944,335.944,76.035,0.956
335.944,335.944,76.075,0.9565
335.944,335.944,76.15,0.957
335.944,335.944,76.443,0.9575
335.944,335.944,77.659,0.958
335.944,335.944,78.296,0.9585
335.944,335.944,78.514,0.959
335.944,335.944,79.47,0.9595
335.944,335.944,80.867,0.96
335.944,335.944,81.89,0.9605
335.944,335.944,81.95,0.961
335.944,335.944,81.983,0.9615
335.944,335.944,82.12,0.962
335.944,335.944,82.706,0.9625
335.944,335.944,82.892,0.963
335.944,335.944,83.216,0.9635
335.944,335.944,83.592,0.964
335.944,335.944,85.292,0.9645
335.944,335.944,86.16,0.965
335.944,335.944,86.172,0.9655
335.944,335.944,86.509,0.966
335.944,335.944,86.529,0.9665
335.944,335.944,86.615,0.967
335.944,335.944,86.838,0.9675
335.944,335.944,87.866,0.968
335.944,335.944,89.854,0.9685
335.944,335.944,89.988,0.969
335.944,335.944,90.078,0.9695
335.944,335.944,90.763,0.97
335.944,335.944,90.97,0.9705
335.944,335.944,91.407,0.971
335.944,335.944,91.947,0.9715
335.944,335.944,93.068,0.972
335.944,335.944,93.299,0.9725
335.944,335.944,93.916,0.973
335.944,335.944,94.501,0.9735
335.944,335.944,94.657,0.974
335.944,335.944,94.773,0.9745
335.944,335.944,95.147,0.975
335.944,335.944,96.03,0.9755
335.944,335.944,96.151,0.976
335.944,335.944,96.552,0.9765
335.944,335.944,99.07,0.977
335.944,335.944,99.451,0.9775
335.944,335.944,101.148,0.978
335.944,335.944,103.306,0.9785
335.944,335.944,104.476,0.979
335.944,335.944,104.61,0.9795
335.944,335.944,105.653,0.98
335.944,335.944,107.373,0.9805
335.944,335.944,110.311,0.981
335.944,335.944,111.223,0.9815
335.944,335.944,111.558,0.982
335.944,335.944,112.149,0.9825
335.944,335.944,112.978,0.983
335.944,335.944,116.183,0.9835
335.944,335.944,116.685,0.984
335.944,335.944,118.076,0.9845
335.944,335.944,120.359,0.985
335.944,335.944,120.612,0.9855
335.944,335.944,123.779,0.986
335.944,335.944,126.229,0.9865
335.944,335.944,127.187,0.987
335.944,335.944,130.482,0.9875
335.944,335.944,138.947,0.988
335.944,335.944,140.809,0.9885
335.944,335.944,143.099,0.989
335.944,335.944,152.463,0.9895
335.944,335.944,152.542,0.99
335.944,335.944,152.857,0.9905
335.944,335.944,156.064,0.991
335.944,335.944,158.13,0.9915
335.944,335.944,158.935,0.992
335.944,335.944,159.43,0.9925
335.944,335.944,159.546,0.993
335.944,335.944,163.047,0.9935
335.944,335.944,166.736,0.994
335.944,335.944,175.435,0.9945
335.944,335.944,178.825,0.995
335.944,335.944,186.71,0.9955
335.944,335.944,193.237,0.996
335.944,335.944,195.904,0.9965
335.944,335.944,215.235,0.997
335.944,335.944,215.272,0.9975
335.944,335.944,239.147,0.998
335.944,335.944,239.395,0.9985
335.944,335.944,249.816,0.999
335.944,335.944,253.244,0.9995
335.944,335.944,267.823,1.0
