Rank1,Rank2,Rank3,Percentage
182.219,113.407,70.989,0.8465
182.785,113.444,71.125,0.847
182.85,113.569,71.152,0.8475
182.99,113.616,71.502,0.848
183.031,113.784,71.622,0.8485
183.276,114.019,71.694,0.849
183.45,114.075,72.918,0.8495
183.854,114.105,73.452,0.85
183.958,114.176,73.603,0.8505
184.035,114.375,73.901,0.851
184.156,114.516,74.255,0.8515
184.678,114.729,74.443,0.852
185.348,114.907,74.607,0.8525
186.598,115.142,74.87,0.853
187.527,115.182,75.324,0.8535
187.642,115.374,75.966,0.854
188.271,116.624,76.332,0.8545
188.734,116.986,76.507,0.855
188.773,117.469,76.676,0.8555
189.991,117.922,76.731,0.856
190.864,118.148,77.133,0.8565
190.867,118.415,77.236,0.857
190.896,118.945,77.347,0.8575
190.991,119.192,77.411,0.858
191.679,119.376,77.631,0.8585
191.947,119.774,77.856,0.859
192.494,120.023,78.098,0.8595
192.591,120.477,78.235,0.86
192.668,120.519,78.333,0.8605
193.09,120.556,78.606,0.861
193.107,121.145,78.872,0.8615
193.301,121.328,79.062,0.862
193.422,121.401,79.101,0.8625
193.447,121.456,79.364,0.863
193.608,121.564,79.576,0.8635
193.853,121.793,79.768,0.864
193.9,123.059,80.265,0.8645
193.938,123.269,80.406,0.865
194.0,123.438,80.497,0.8655
194.111,123.651,80.61,0.866
195.104,123.705,80.639,0.8665
195.502,124.068,80.696,0.867
195.723,124.339,81.375,0.8675
195.851,124.906,81.661,0.868
196.132,125.088,81.805,0.8685
196.154,125.111,82.081,0.869
197.475,125.272,82.293,0.8695
197.68,125.283,82.567,0.87
197.959,126.804,82.668,0.8705
198.024,126.945,82.846,0.871
198.037,127.008,83.428,0.8715
198.096,127.046,83.69,0.872
198.604,127.206,83.71,0.8725
200.128,127.586,84.589,0.873
200.495,127.742,84.736,0.8735
200.521,128.245,85.982,0.874
200.754,128.415,86.701,0.8745
200.792,128.678,86.712,0.875
200.871,128.693,86.969,0.8755
201.416,128.712,87.013,0.876
202.964,129.513,87.221,0.8765
203.449,129.766,87.595,0.877
203.81,129.882,88.586,0.8775
204.53,130.12,88.634,0.878
205.283,130.126,88.683,0.8785
205.326,130.305,88.709,0.879
205.704,130.369,89.001,0.8795
206.501,130.446,89.657,0.88
207.784,130.855,90.229,0.8805
207.826,131.058,90.382,0.881
208.912,131.153,90.826,0.8815
209.581,131.186,90.985,0.882
209.933,131.366,91.847,0.8825
211.078,132.754,92.041,0.883
212.111,132.758,93.012,0.8835
212.197,133.316,94.033,0.884
212.831,133.984,94.064,0.8845
213.088,134.178,94.08,0.885
213.258,134.837,94.808,0.8855
213.984,134.889,95.03,0.886
215.583,136.184,95.964,0.8865
215.689,136.271,96.07,0.887
215.874,136.826,96.673,0.8875
216.18,136.927,96.676,0.888
216.202,137.154,97.449,0.8885
216.499,137.252,97.503,0.889
216.948,137.308,97.793,0.8895
217.233,137.415,97.945,0.89
217.365,138.004,97.974,0.8905
217.715,138.379,97.978,0.891
218.515,138.836,98.174,0.8915
218.536,139.099,98.46,0.892
218.672,139.43,98.657,0.8925
219.056,139.608,99.138,0.893
219.179,139.917,100.557,0.8935
219.461,140.042,100.624,0.894
219.932,140.302,101.738,0.8945
220.014,140.334,101.778,0.895
220.51,140.386,101.921,0.8955
221.624,140.776,102.296,0.896
221.646,143.379,102.654,0.8965
223.237,143.604,102.774,0.897
223.276,144.05,102.937,0.8975
223.578,144.588,103.499,0.898
223.661,144.794,105.069,0.8985
223.933,145.847,105.625,0.899
224.203,147.266,106.045,0.8995
224.949,147.37,106.377,0.9
225.225,149.33,106.744,0.9005
225.398,149.334,107.135,0.901
226.053,149.83,107.142,0.9015
226.365,150.453,107.228,0.902
226.625,150.695,107.367,0.9025
226.754,150.853,108.306,0.903
226.768,150.943,108.598,0.9035
227.078,151.094,108.868,0.904
227.082,151.629,109.461,0.9045
228.666,152.499,109.931,0.905
229.167,152.625,110.3,0.9055
229.421,152.716,110.885,0.906
229.463,153.167,110.949,0.9065
229.646,153.64,111.771,0.907
230.363,154.738,112.697,0.9075
230.557,154.888,112.751,0.908
230.904,155.158,112.893,0.9085
230.937,155.316,113.012,0.909
231.24,155.379,113.303,0.9095
232.677,155.548,114.025,0.91
232.827,155.956,114.344,0.9105
233.328,156.764,114.65,0.911
233.545,156.796,114.942,0.9115
233.909,157.339,115.194,0.912
235.274,157.614,116.676,0.9125
236.203,157.905,116.897,0.913
236.883,157.993,117.344,0.9135
238.982,158.557,117.871,0.914
239.441,161.261,118.0,0.9145
241.111,161.677,118.083,0.915
242.016,162.524,118.491,0.9155
242.053,162.889,118.642,0.916
242.395,163.02,119.814,0.9165
242.889,163.202,120.961,0.917
242.907,165.543,120.966,0.9175
243.035,165.945,121.666,0.918
245.009,166.654,123.912,0.9185
245.044,167.025,124.064,0.919
245.322,168.19,125.735,0.9195
245.895,169.547,125.783,0.92
246.327,169.548,125.822,0.9205
247.003,170.254,127.442,0.921
247.868,170.688,129.039,0.9215
248.29,172.255,130.304,0.922
248.836,172.27,131.073,0.9225
249.532,173.507,131.496,0.923
249.642,174.239,131.686,0.9235
249.777,175.653,131.82,0.924
250.098,175.727,132.03,0.9245
250.629,176.069,132.273,0.925
252.159,177.637,132.52,0.9255
252.452,178.506,133.02,0.926
253.306,179.418,133.119,0.9265
254.604,179.985,134.838,0.927
255.002,180.154,135.746,0.9275
255.454,180.494,135.834,0.928
257.175,180.643,136.172,0.9285
257.642,180.728,136.728,0.929
258.411,181.465,137.144,0.9295
258.655,181.976,137.335,0.93
260.975,183.701,137.561,0.9305
261.027,183.747,138.258,0.931
261.689,184.266,138.567,0.9315
262.188,184.553,138.74,0.932
262.672,184.958,138.942,0.9325
263.532,185.089,140.543,0.933
265.82,185.622,141.018,0.9335
265.927,185.781,141.102,0.934
266.131,185.882,142.375,0.9345
266.318,187.289,142.545,0.935
266.851,187.354,143.28,0.9355
266.924,187.432,143.68,0.936
267.573,187.787,144.132,0.9365
267.842,188.783,144.557,0.937
269.597,189.778,144.744,0.9375
269.901,190.683,145.02,0.938
270.243,191.051,145.359,0.9385
270.691,191.116,146.403,0.939
271.16,192.441,146.461,0.9395
272.187,192.81,146.727,0.94
273.004,193.379,147.31,0.9405
273.28,195.0,148.123,0.941
273.657,196.508,149.793,0.9415
274.076,198.162,151.834,0.942
274.207,198.837,151.992,0.9425
274.296,199.675,156.561,0.943
274.901,200.96,156.685,0.9435
275.374,201.084,156.685,0.944
277.902,201.63,158.492,0.9445
278.427,202.058,159.108,0.945
278.62,202.254,159.99,0.9455
280.202,203.323,162.482,0.946
280.56,204.079,162.706,0.9465
281.973,205.196,164.192,0.947
283.164,206.633,164.436,0.9475
283.53,206.898,164.835,0.948
283.636,206.97,165.802,0.9485
283.913,207.737,166.741,0.949
283.976,210.488,167.338,0.9495
284.15,210.957,168.246,0.95
285.216,212.898,168.535,0.9505
285.945,213.141,170.318,0.951
285.947,213.264,170.739,0.9515
285.948,213.36,172.917,0.952
286.924,214.111,173.422,0.9525
287.977,214.261,177.397,0.953
289.85,214.777,178.724,0.9535
290.093,217.464,178.836,0.954
290.104,218.618,181.955,0.9545
291.073,219.068,183.0,0.955
292.039,219.335,184.101,0.9555
292.271,220.472,184.268,0.956
292.472,221.087,184.896,0.9565
292.963,224.737,186.992,0.957
292.966,225.759,187.581,0.9575
293.064,225.827,189.67,0.958
293.316,225.831,190.649,0.9585
293.564,226.022,195.773,0.959
293.647,226.64,200.82,0.9595
293.72,228.632,201.277,0.96
293.967,228.763,201.844,0.9605
294.44,230.289,203.87,0.961
294.621,230.801,204.303,0.9615
294.955,232.373,204.892,0.962
294.963,233.369,206.025,0.9625
295.099,236.603,207.161,0.963
295.475,237.126,207.577,0.9635
295.504,240.106,207.661,0.964
295.563,242.161,208.151,0.9645
296.638,242.265,209.425,0.965
297.612,245.061,211.029,0.9655
298.171,245.45,213.284,0.966
298.961,246.328,215.705,0.9665
299.112,247.649,218.072,0.967
299.359,250.032,219.672,0.9675
299.896,254.407,221.336,0.968
300.294,257.852,222.388,0.9685
300.333,259.731,222.996,0.969
300.504,264.361,223.053,0.9695
300.9,266.847,223.827,0.97
302.018,267.126,223.875,0.9705
302.295,267.585,224.039,0.971
302.845,267.853,229.605,0.9715
302.99,268.977,230.004,0.972
304.595,269.313,230.086,0.9725
304.805,271.589,230.416,0.973
305.453,271.949,230.832,0.9735
306.341,272.992,231.686,0.974
306.515,273.311,233.294,0.9745
306.728,273.799,233.732,0.975
307.375,274.653,234.949,0.9755
307.717,274.875,235.258,0.976
309.855,275.664,237.366,0.9765
311.726,277.222,237.761,0.977
311.728,278.226,239.397,0.9775
312.828,278.788,241.566,0.978
313.106,279.684,242.907,0.9785
313.317,282.373,243.843,0.979
313.387,282.429,246.37,0.9795
313.785,283.598,247.321,0.98
315.763,283.722,248.247,0.9805
315.8,284.919,249.039,0.981
316.028,286.078,250.732,0.9815
316.557,286.589,251.182,0.982
316.654,286.746,252.952,0.9825
316.733,289.304,254.333,0.983
317.097,291.863,256.489,0.9835
317.182,293.842,257.124,0.984
317.204,294.711,262.322,0.9845
317.32,294.785,263.433,0.985
317.943,295.435,269.132,0.9855
318.088,299.463,270.173,0.986
318.468,299.896,272.765,0.9865
318.61,300.486,273.556,0.987
318.638,300.868,275.282,0.9875
318.669,302.462,279.06,0.988
320.435,304.106,279.732,0.9885
321.396,304.888,280.06,0.989
321.481,305.363,280.81,0.9895
321.736,307.476,280.992,0.99
322.197,307.911,282.035,0.9905
323.356,308.121,290.087,0.991
326.957,310.118,292.465,0.9915
327.302,312.283,297.257,0.992
329.369,313.116,297.648,0.9925
329.569,313.624,298.769,0.993
330.079,313.708,300.918,0.9935
330.316,313.915,301.601,0.994
330.758,315.134,307.366,0.9945
331.3,320.01,307.938,0.995
332.517,321.443,309.748,0.9955
332.52,324.111,311.149,0.996
332.604,324.403,317.313,0.9965
333.113,324.665,321.05,0.997
334.163,325.258,325.81,0.9975
334.264,326.084,328.368,0.998
334.787,331.336,328.489,0.9985
335.082,331.617,330.207,0.999
335.28,333.656,334.097,0.9995
335.865,334.802,334.446,1.0
