Rank1,Rank2,Rank3,Percentage
6.585,3.855,3.405,0.41675
6.585,3.856,3.41,0.417
6.594,3.858,3.416,0.41725
6.602,3.858,3.42,0.4175
6.612,3.869,3.424,0.41775
6.625,3.878,3.425,0.418
6.639,3.879,3.44,0.41825
6.645,3.889,3.454,0.4185
6.649,3.898,3.454,0.41875
6.649,3.9,3.455,0.419
6.682,3.913,3.457,0.41925
6.688,3.925,3.46,0.4195
6.703,3.929,3.462,0.41975
6.729,3.937,3.463,0.42
6.73,3.939,3.464,0.42025
6.731,3.947,3.466,0.4205
6.74,3.948,3.47,0.42075
6.758,3.95,3.471,0.421
6.77,3.953,3.482,0.42125
6.788,3.958,3.49,0.4215
6.793,3.96,3.497,0.42175
6.795,3.962,3.5,0.422
6.796,3.965,3.502,0.42225
6.802,3.967,3.503,0.4225
6.814,3.979,3.506,0.42275
6.829,3.991,3.515,0.423
6.833,3.998,3.524,0.42325
6.85,4.001,3.527,0.4235
6.851,4.018,3.53,0.42375
6.857,4.024,3.533,0.424
6.858,4.039,3.537,0.42425
6.862,4.041,3.541,0.4245
6.862,4.045,3.546,0.42475
6.863,4.054,3.553,0.425
6.881,4.094,3.555,0.42525
6.896,4.096,3.556,0.4255
6.902,4.104,3.556,0.42575
6.915,4.114,3.559,0.426
6.917,4.124,3.56,0.42625
6.92,4.127,3.571,0.4265
6.951,4.128,3.589,0.42675
6.975,4.136,3.59,0.427
6.992,4.138,3.592,0.42725
7.02,4.141,3.594,0.4275
7.034,4.146,3.595,0.42775
7.035,4.166,3.596,0.428
7.064,4.181,3.6,0.42825
7.086,4.186,3.601,0.4285
7.089,4.19,3.604,0.42875
7.097,4.196,3.606,0.429
7.099,4.198,3.612,0.42925
7.099,4.215,3.617,0.4295
7.105,4.223,3.619,0.42975
7.106,4.248,3.628,0.43
7.112,4.249,3.629,0.43025
7.14,4.252,3.636,0.4305
7.147,4.257,3.637,0.43075
7.164,4.264,3.638,0.431
7.196,4.285,3.639,0.43125
7.197,4.285,3.652,0.4315
7.199,4.289,3.654,0.43175
7.205,4.305,3.667,0.432
7.215,4.306,3.675,0.43225
7.221,4.327,3.68,0.4325
7.223,4.33,3.686,0.43275
7.233,4.34,3.689,0.433
7.244,4.343,3.691,0.43325
7.249,4.36,3.696,0.4335
7.257,4.367,3.699,0.43375
7.258,4.372,3.699,0.434
7.265,4.374,3.7,0.43425
7.266,4.394,3.701,0.4345
7.283,4.403,3.703,0.43475
7.294,4.407,3.705,0.435
7.295,4.419,3.705,0.43525
7.3,4.425,3.705,0.4355
7.306,4.429,3.712,0.43575
7.311,4.435,3.714,0.436
7.318,4.461,3.717,0.43625
7.324,4.464,3.722,0.4365
7.326,4.474,3.725,0.43675
7.332,4.474,3.732,0.437
7.346,4.475,3.743,0.43725
7.358,4.477,3.75,0.4375
7.381,4.479,3.754,0.43775
7.392,4.482,3.756,0.438
7.438,4.485,3.761,0.43825
7.448,4.487,3.77,0.4385
7.45,4.49,3.772,0.43875
7.462,4.503,3.773,0.439
7.477,4.506,3.777,0.43925
7.495,4.507,3.787,0.4395
7.506,4.518,3.79,0.43975
7.515,4.534,3.797,0.44
7.517,4.542,3.803,0.44025
7.535,4.567,3.804,0.4405
7.536,4.571,3.809,0.44075
7.542,4.578,3.811,0.441
7.545,4.579,3.813,0.44125
7.606,4.581,3.817,0.4415
7.61,4.583,3.821,0.44175
7.61,4.585,3.823,0.442
7.629,4.587,3.823,0.44225
7.668,4.589,3.828,0.4425
7.673,4.599,3.828,0.44275
7.686,4.629,3.834,0.443
7.691,4.63,3.838,0.44325
7.711,4.633,3.84,0.4435
7.728,4.647,3.845,0.44375
7.778,4.659,3.852,0.444
7.805,4.666,3.857,0.44425
7.809,4.673,3.859,0.4445
7.828,4.674,3.865,0.44475
7.835,4.679,3.866,0.445
7.839,4.686,3.876,0.44525
7.845,4.696,3.878,0.4455
7.845,4.699,3.879,0.44575
7.847,4.703,3.892,0.446
7.871,4.712,3.893,0.44625
7.883,4.72,3.895,0.4465
7.889,4.725,3.897,0.44675
7.898,4.727,3.902,0.447
7.914,4.737,3.916,0.44725
7.941,4.738,3.918,0.4475
7.95,4.746,3.927,0.44775
7.995,4.747,3.939,0.448
7.997,4.749,3.94,0.44825
8.002,4.761,3.94,0.4485
8.004,4.766,3.961,0.44875
8.029,4.779,3.967,0.449
8.037,4.789,3.968,0.44925
8.049,4.804,3.97,0.4495
8.05,4.812,3.973,0.44975
8.056,4.828,3.984,0.45
8.063,4.843,3.991,0.45025
8.098,4.859,3.993,0.4505
8.113,4.861,3.996,0.45075
8.114,4.864,3.999,0.451
8.143,4.871,4.001,0.45125
8.155,4.877,4.001,0.4515
8.201,4.88,4.016,0.45175
8.204,4.89,4.024,0.452
8.205,4.901,4.026,0.45225
8.206,4.909,4.028,0.4525
8.217,4.943,4.029,0.45275
8.22,4.949,4.031,0.453
8.247,4.951,4.031,0.45325
8.268,4.98,4.034,0.4535
8.271,5.009,4.035,0.45375
8.283,5.013,4.04,0.454
8.292,5.013,4.047,0.45425
8.293,5.021,4.047,0.4545
8.314,5.021,4.051,0.45475
8.336,5.021,4.057,0.455
8.345,5.038,4.067,0.45525
8.353,5.046,4.096,0.4555
8.365,5.058,4.101,0.45575
8.376,5.06,4.113,0.456
8.383,5.062,4.118,0.45625
8.398,5.065,4.118,0.4565
8.494,5.067,4.123,0.45675
8.539,5.087,4.128,0.457
8.541,5.099,4.137,0.45725
8.554,5.104,4.138,0.4575
8.562,5.106,4.139,0.45775
8.618,5.108,4.141,0.458
8.624,5.116,4.147,0.45825
8.653,5.122,4.148,0.4585
8.655,5.122,4.156,0.45875
8.665,5.125,4.16,0.459
8.691,5.137,4.182,0.45925
8.693,5.138,4.184,0.4595
8.694,5.154,4.187,0.45975
8.697,5.157,4.19,0.46
8.704,5.168,4.198,0.46025
8.706,5.185,4.227,0.4605
8.723,5.187,4.227,0.46075
8.728,5.194,4.228,0.461
8.746,5.202,4.239,0.46125
8.755,5.218,4.241,0.4615
8.778,5.228,4.242,0.46175
8.826,5.233,4.246,0.462
8.831,5.234,4.251,0.46225
8.885,5.253,4.253,0.4625
8.909,5.282,4.261,0.46275
8.92,5.284,4.262,0.463
8.929,5.289,4.27,0.46325
8.947,5.293,4.275,0.4635
8.975,5.293,4.28,0.46375
9.004,5.298,4.28,0.464
9.01,5.302,4.284,0.46425
9.011,5.302,4.295,0.4645
9.037,5.305,4.296,0.46475
9.037,5.321,4.303,0.465
9.041,5.328,4.305,0.46525
9.087,5.328,4.305,0.4655
9.115,5.331,4.306,0.46575
9.121,5.334,4.309,0.466
9.123,5.351,4.312,0.46625
9.132,5.359,4.326,0.4665
9.134,5.365,4.328,0.46675
9.169,5.365,4.332,0.467
9.2,5.379,4.336,0.46725
9.202,5.39,4.344,0.4675
9.229,5.4,4.348,0.46775
9.229,5.406,4.373,0.468
9.237,5.412,4.378,0.46825
9.257,5.433,4.387,0.4685
9.265,5.44,4.392,0.46875
9.273,5.468,4.394,0.469
9.303,5.471,4.395,0.46925
9.318,5.482,4.398,0.4695
9.351,5.5,4.404,0.46975
9.379,5.512,4.404,0.47
9.388,5.528,4.404,0.47025
9.398,5.535,4.412,0.4705
9.403,5.545,4.42,0.47075
9.408,5.552,4.425,0.471
9.427,5.561,4.427,0.47125
9.439,5.563,4.427,0.4715
9.451,5.564,4.431,0.47175
9.461,5.569,4.44,0.472
9.476,5.571,4.447,0.47225
9.48,5.58,4.447,0.4725
9.493,5.58,4.455,0.47275
9.513,5.583,4.455,0.473
9.537,5.585,4.461,0.47325
9.543,5.585,4.466,0.4735
9.547,5.59,4.472,0.47375
9.549,5.597,4.473,0.474
9.549,5.599,4.478,0.47425
9.566,5.602,4.488,0.4745
9.574,5.612,4.489,0.47475
9.592,5.621,4.49,0.475
9.594,5.621,4.507,0.47525
9.606,5.626,4.509,0.4755
9.607,5.644,4.514,0.47575
9.646,5.648,4.519,0.476
9.691,5.654,4.52,0.47625
9.691,5.659,4.523,0.4765
9.731,5.665,4.549,0.47675
9.744,5.667,4.554,0.477
9.772,5.669,4.561,0.47725
9.785,5.694,4.568,0.4775
9.8,5.696,4.576,0.47775
9.807,5.699,4.59,0.478
9.822,5.706,4.598,0.47825
9.827,5.726,4.611,0.4785
9.842,5.728,4.613,0.47875
9.881,5.736,4.616,0.479
9.892,5.739,4.62,0.47925
9.903,5.749,4.623,0.4795
9.908,5.757,4.625,0.47975
9.923,5.758,4.631,0.48
9.93,5.777,4.646,0.48025
9.931,5.78,4.653,0.4805
9.954,5.781,4.657,0.48075
9.963,5.785,4.666,0.481
10.0,5.795,4.674,0.48125
10.022,5.798,4.677,0.4815
10.026,5.81,4.685,0.48175
10.068,5.81,4.706,0.482
10.071,5.829,4.707,0.48225
10.107,5.847,4.715,0.4825
10.159,5.852,4.718,0.48275
10.17,5.882,4.718,0.483
10.205,5.895,4.718,0.48325
10.223,5.912,4.723,0.4835
10.231,5.927,4.733,0.48375
10.26,5.934,4.737,0.484
10.266,5.945,4.743,0.48425
10.3,5.947,4.758,0.4845
10.302,5.963,4.768,0.48475
10.31,5.967,4.769,0.485
10.322,5.986,4.77,0.48525
10.354,5.996,4.774,0.4855
10.36,5.997,4.788,0.48575
10.37,6.006,4.793,0.486
10.38,6.01,4.794,0.48625
10.405,6.014,4.809,0.4865
10.45,6.032,4.82,0.48675
10.506,6.037,4.832,0.487
10.535,6.056,4.84,0.48725
10.535,6.067,4.844,0.4875
10.54,6.069,4.846,0.48775
10.618,6.069,4.85,0.488
10.623,6.074,4.875,0.48825
10.642,6.096,4.887,0.4885
10.663,6.102,4.897,0.48875
10.665,6.111,4.903,0.489
10.673,6.115,4.903,0.48925
10.697,6.117,4.914,0.4895
10.699,6.12,4.92,0.48975
10.725,6.124,4.941,0.49
10.731,6.132,4.941,0.49025
10.733,6.138,4.952,0.4905
10.74,6.143,4.957,0.49075
10.793,6.165,4.958,0.491
10.811,6.171,4.965,0.49125
10.826,6.174,4.966,0.4915
10.852,6.184,4.977,0.49175
10.89,6.201,4.99,0.492
10.929,6.201,5.005,0.49225
10.934,6.218,5.005,0.4925
10.951,6.228,5.005,0.49275
10.98,6.241,5.011,0.493
11.011,6.245,5.023,0.49325
11.016,6.245,5.024,0.4935
11.169,6.247,5.026,0.49375
11.179,6.257,5.036,0.494
11.198,6.258,5.045,0.49425
11.211,6.26,5.048,0.4945
11.221,6.272,5.05,0.49475
11.223,6.272,5.071,0.495
11.242,6.276,5.071,0.49525
11.243,6.303,5.078,0.4955
11.275,6.325,5.08,0.49575
11.277,6.331,5.082,0.496
11.28,6.332,5.083,0.49625
11.286,6.332,5.087,0.4965
11.295,6.354,5.09,0.49675
11.317,6.377,5.092,0.497
11.322,6.392,5.093,0.49725
11.327,6.436,5.095,0.4975
11.338,6.446,5.098,0.49775
11.356,6.477,5.098,0.498
11.363,6.486,5.098,0.49825
11.392,6.489,5.1,0.4985
11.399,6.499,5.1,0.49875
11.402,6.506,5.114,0.499
11.435,6.511,5.119,0.49925
11.439,6.517,5.124,0.4995
11.507,6.528,5.124,0.49975
11.522,6.541,5.134,0.5
11.635,6.548,5.137,0.50025
11.659,6.551,5.146,0.5005
11.683,6.551,5.147,0.50075
11.694,6.565,5.153,0.501
11.717,6.59,5.156,0.50125
11.74,6.611,5.168,0.5015
11.742,6.62,5.175,0.50175
11.75,6.629,5.178,0.502
11.767,6.631,5.181,0.50225
11.772,6.635,5.189,0.5025
11.81,6.642,5.193,0.50275
11.81,6.643,5.193,0.503
11.817,6.655,5.194,0.50325
11.829,6.658,5.201,0.5035
11.838,6.669,5.202,0.50375
11.841,6.675,5.214,0.504
11.857,6.68,5.219,0.50425
11.86,6.683,5.22,0.5045
11.865,6.69,5.22,0.50475
11.904,6.695,5.22,0.505
11.911,6.701,5.221,0.50525
11.919,6.707,5.226,0.5055
11.925,6.708,5.239,0.50575
11.926,6.709,5.241,0.506
11.958,6.735,5.244,0.50625
11.959,6.735,5.253,0.5065
11.968,6.768,5.275,0.50675
11.975,6.774,5.276,0.507
12.028,6.782,5.277,0.50725
12.042,6.782,5.29,0.5075
12.074,6.785,5.293,0.50775
12.084,6.788,5.294,0.508
12.103,6.803,5.296,0.50825
12.111,6.819,5.298,0.5085
12.128,6.841,5.31,0.50875
12.166,6.851,5.312,0.509
12.192,6.859,5.316,0.50925
12.237,6.87,5.317,0.5095
12.32,6.876,5.322,0.50975
12.364,6.895,5.326,0.51
12.395,6.916,5.327,0.51025
12.404,6.934,5.329,0.5105
12.417,6.94,5.336,0.51075
12.53,6.955,5.348,0.511
12.536,6.968,5.35,0.51125
12.568,6.985,5.352,0.5115
12.575,6.99,5.363,0.51175
12.597,6.994,5.372,0.512
12.6,6.998,5.374,0.51225
12.609,7.014,5.383,0.5125
12.624,7.016,5.39,0.51275
12.644,7.017,5.407,0.513
12.698,7.041,5.41,0.51325
12.728,7.062,5.419,0.5135
12.759,7.062,5.42,0.51375
12.818,7.064,5.423,0.514
12.852,7.069,5.424,0.51425
12.858,7.073,5.425,0.5145
12.858,7.073,5.441,0.51475
12.939,7.104,5.443,0.515
13.001,7.109,5.444,0.51525
13.024,7.112,5.452,0.5155
13.03,7.121,5.455,0.51575
13.049,7.163,5.485,0.516
13.056,7.168,5.487,0.51625
13.056,7.176,5.493,0.5165
13.06,7.197,5.494,0.51675
13.061,7.202,5.503,0.517
13.066,7.207,5.507,0.51725
13.081,7.21,5.507,0.5175
13.091,7.212,5.507,0.51775
13.105,7.216,5.508,0.518
13.109,7.22,5.513,0.51825
13.117,7.224,5.518,0.5185
13.12,7.224,5.519,0.51875
13.122,7.228,5.52,0.519
13.164,7.233,5.522,0.51925
13.217,7.238,5.546,0.5195
13.23,7.242,5.548,0.51975
13.236,7.25,5.55,0.52
13.239,7.276,5.575,0.52025
13.249,7.28,5.587,0.5205
13.311,7.288,5.6,0.52075
13.341,7.362,5.603,0.521
13.393,7.369,5.607,0.52125
13.403,7.376,5.609,0.5215
13.415,7.381,5.611,0.52175
13.427,7.397,5.615,0.522
13.439,7.4,5.618,0.52225
13.47,7.403,5.619,0.5225
13.528,7.404,5.622,0.52275
13.55,7.41,5.623,0.523
13.567,7.411,5.639,0.52325
13.574,7.416,5.643,0.5235
13.59,7.422,5.655,0.52375
13.59,7.423,5.658,0.524
13.611,7.434,5.665,0.52425
13.749,7.443,5.672,0.5245
13.824,7.444,5.678,0.52475
13.853,7.449,5.688,0.525
13.854,7.454,5.691,0.52525
13.889,7.469,5.696,0.5255
13.9,7.475,5.703,0.52575
13.926,7.478,5.707,0.526
13.927,7.498,5.726,0.52625
13.932,7.513,5.727,0.5265
13.958,7.516,5.735,0.52675
13.983,7.524,5.738,0.527
13.986,7.528,5.751,0.52725
14.01,7.559,5.774,0.5275
14.018,7.567,5.776,0.52775
14.077,7.572,5.781,0.528
14.081,7.586,5.807,0.52825
14.112,7.605,5.822,0.5285
14.115,7.616,5.825,0.52875
14.166,7.617,5.832,0.529
14.231,7.623,5.834,0.52925
14.235,7.653,5.835,0.5295
14.238,7.67,5.842,0.52975
14.24,7.697,5.845,0.53
14.314,7.705,5.852,0.53025
14.337,7.71,5.861,0.5305
14.345,7.712,5.861,0.53075
14.381,7.715,5.863,0.531
14.39,7.72,5.878,0.53125
14.437,7.726,5.881,0.5315
14.438,7.732,5.889,0.53175
14.455,7.733,5.897,0.532
14.491,7.739,5.898,0.53225
14.5,7.754,5.898,0.5325
14.5,7.767,5.901,0.53275
14.521,7.785,5.909,0.533
14.571,7.81,5.918,0.53325
14.583,7.816,5.934,0.5335
14.604,7.817,5.937,0.53375
14.612,7.819,5.937,0.534
14.631,7.827,5.958,0.53425
14.634,7.86,5.959,0.5345
14.636,7.864,5.96,0.53475
14.641,7.923,5.96,0.535
14.665,7.93,5.977,0.53525
14.685,7.948,5.982,0.5355
14.687,7.957,5.995,0.53575
14.697,7.957,6.001,0.536
14.707,7.97,6.003,0.53625
14.721,7.977,6.012,0.5365
14.775,7.981,6.021,0.53675
14.785,7.988,6.031,0.537
14.797,7.994,6.037,0.53725
14.826,8.003,6.042,0.5375
14.834,8.004,6.059,0.53775
14.844,8.012,6.066,0.538
14.904,8.026,6.07,0.53825
14.922,8.048,6.084,0.5385
14.994,8.09,6.1,0.53875
15.032,8.097,6.126,0.539
15.049,8.101,6.134,0.53925
15.06,8.116,6.134,0.5395
15.071,8.139,6.134,0.53975
15.093,8.146,6.136,0.54
15.1,8.149,6.14,0.54025
15.104,8.169,6.156,0.5405
15.114,8.187,6.191,0.54075
15.143,8.19,6.205,0.541
15.159,8.217,6.207,0.54125
15.215,8.246,6.215,0.5415
15.237,8.288,6.235,0.54175
15.266,8.292,6.273,0.542
15.275,8.3,6.273,0.54225
15.286,8.327,6.276,0.5425
15.311,8.339,6.278,0.54275
15.338,8.367,6.292,0.543
15.347,8.376,6.302,0.54325
15.365,8.383,6.303,0.5435
15.394,8.385,6.304,0.54375
15.414,8.392,6.304,0.544
15.423,8.441,6.325,0.54425
15.437,8.489,6.332,0.5445
15.441,8.493,6.332,0.54475
15.486,8.508,6.344,0.545
15.496,8.526,6.351,0.54525
15.519,8.544,6.351,0.5455
15.55,8.575,6.355,0.54575
15.554,8.584,6.375,0.546
15.577,8.598,6.377,0.54625
15.591,8.604,6.382,0.5465
15.593,8.633,6.385,0.54675
15.597,8.638,6.389,0.547
15.604,8.64,6.396,0.54725
15.639,8.649,6.4,0.5475
15.657,8.65,6.406,0.54775
15.664,8.664,6.419,0.548
15.696,8.665,6.421,0.54825
15.719,8.695,6.426,0.5485
15.72,8.702,6.428,0.54875
15.751,8.716,6.43,0.549
15.761,8.724,6.43,0.54925
15.814,8.729,6.435,0.5495
15.842,8.748,6.451,0.54975
15.845,8.768,6.459,0.55
15.855,8.806,6.463,0.55025
15.869,8.807,6.463,0.5505
15.87,8.825,6.466,0.55075
15.905,8.835,6.483,0.551
15.939,8.84,6.489,0.55125
15.941,8.844,6.492,0.5515
16.035,8.849,6.493,0.55175
16.038,8.868,6.5,0.552
16.045,8.871,6.511,0.55225
16.083,8.879,6.512,0.5525
16.159,8.881,6.53,0.55275
16.163,8.897,6.531,0.553
16.171,8.902,6.533,0.55325
16.18,8.943,6.534,0.5535
16.184,8.949,6.541,0.55375
16.195,8.957,6.542,0.554
16.218,8.979,6.547,0.55425
16.222,9.002,6.559,0.5545
16.232,9.007,6.561,0.55475
16.233,9.039,6.564,0.555
16.233,9.048,6.565,0.55525
16.253,9.048,6.573,0.5555
16.264,9.056,6.581,0.55575
16.273,9.061,6.583,0.556
16.289,9.061,6.585,0.55625
16.291,9.081,6.591,0.5565
16.33,9.103,6.607,0.55675
16.357,9.11,6.612,0.557
16.387,9.112,6.613,0.55725
16.4,9.126,6.618,0.5575
16.44,9.128,6.619,0.55775
16.441,9.13,6.625,0.558
16.461,9.133,6.652,0.55825
16.467,9.139,6.666,0.5585
16.492,9.141,6.672,0.55875
16.492,9.148,6.687,0.559
16.575,9.157,6.691,0.55925
16.58,9.164,6.701,0.5595
16.613,9.19,6.702,0.55975
16.674,9.242,6.708,0.56
16.687,9.244,6.714,0.56025
16.709,9.284,6.725,0.5605
16.72,9.293,6.731,0.56075
16.734,9.293,6.732,0.561
16.782,9.298,6.734,0.56125
16.784,9.304,6.738,0.5615
16.792,9.307,6.741,0.56175
16.815,9.327,6.745,0.562
16.902,9.329,6.746,0.56225
16.966,9.334,6.757,0.5625
16.986,9.341,6.763,0.56275
16.99,9.342,6.763,0.563
16.993,9.362,6.763,0.56325
16.994,9.364,6.764,0.5635
17.031,9.397,6.764,0.56375
17.033,9.422,6.766,0.564
17.051,9.427,6.819,0.56425
17.054,9.431,6.847,0.5645
17.067,9.445,6.863,0.56475
17.089,9.449,6.865,0.565
17.092,9.459,6.865,0.56525
17.156,9.489,6.879,0.5655
17.176,9.524,6.884,0.56575
17.202,9.529,6.899,0.566
17.233,9.534,6.902,0.56625
17.242,9.578,6.921,0.5665
17.253,9.598,6.938,0.56675
17.31,9.63,6.938,0.567
17.389,9.641,6.944,0.56725
17.483,9.653,6.959,0.5675
17.504,9.654,6.964,0.56775
17.537,9.662,6.996,0.568
17.69,9.672,7.003,0.56825
17.694,9.682,7.005,0.5685
17.714,9.682,7.016,0.56875
17.732,9.71,7.043,0.569
17.734,9.713,7.046,0.56925
17.788,9.731,7.048,0.5695
17.799,9.758,7.1,0.56975
17.802,9.792,7.106,0.57
17.855,9.818,7.109,0.57025
17.898,9.826,7.118,0.5705
17.937,9.84,7.128,0.57075
17.99,9.841,7.136,0.571
18.02,9.855,7.15,0.57125
18.077,9.866,7.168,0.5715
18.121,9.89,7.169,0.57175
18.193,9.898,7.171,0.572
18.202,9.913,7.171,0.57225
18.224,9.928,7.177,0.5725
18.251,9.946,7.184,0.57275
18.362,9.951,7.186,0.573
18.422,9.957,7.199,0.57325
18.472,9.96,7.202,0.5735
18.487,9.981,7.211,0.57375
18.641,9.984,7.216,0.574
18.68,10.003,7.217,0.57425
18.729,10.017,7.225,0.5745
18.783,10.024,7.238,0.57475
18.81,10.044,7.242,0.575
18.844,10.059,7.267,0.57525
18.873,10.069,7.268,0.5755
18.889,10.073,7.271,0.57575
18.932,10.076,7.273,0.576
18.967,10.084,7.281,0.57625
18.994,10.107,7.284,0.5765
19.057,10.13,7.292,0.57675
19.109,10.155,7.305,0.577
19.117,10.167,7.305,0.57725
19.117,10.167,7.309,0.5775
19.128,10.174,7.323,0.57775
19.135,10.184,7.333,0.578
19.152,10.191,7.354,0.57825
19.204,10.205,7.375,0.5785
19.224,10.209,7.379,0.57875
19.267,10.218,7.384,0.579
19.362,10.219,7.388,0.57925
19.365,10.22,7.41,0.5795
19.396,10.225,7.417,0.57975
19.45,10.284,7.429,0.58
19.464,10.292,7.435,0.58025
19.47,10.314,7.438,0.5805
19.556,10.338,7.44,0.58075
19.603,10.341,7.448,0.581
19.634,10.343,7.463,0.58125
19.658,10.356,7.485,0.5815
19.684,10.36,7.489,0.58175
19.684,10.39,7.504,0.582
19.705,10.404,7.512,0.58225
19.768,10.432,7.537,0.5825
19.797,10.439,7.541,0.58275
19.799,10.44,7.544,0.583
19.799,10.443,7.551,0.58325
19.823,10.456,7.56,0.5835
19.824,10.489,7.566,0.58375
19.864,10.497,7.585,0.584
19.866,10.505,7.595,0.58425
19.871,10.516,7.603,0.5845
19.875,10.536,7.611,0.58475
19.913,10.55,7.617,0.585
19.938,10.573,7.618,0.58525
19.944,10.574,7.624,0.5855
19.966,10.584,7.628,0.58575
19.996,10.586,7.641,0.586
20.046,10.615,7.66,0.58625
20.064,10.627,7.662,0.5865
20.086,10.632,7.663,0.58675
20.101,10.647,7.668,0.587
20.127,10.648,7.675,0.58725
20.162,10.69,7.677,0.5875
20.271,10.701,7.688,0.58775
20.309,10.715,7.696,0.588
20.323,10.718,7.712,0.58825
20.337,10.72,7.716,0.5885
20.36,10.771,7.728,0.58875
20.439,10.775,7.747,0.589
20.445,10.781,7.75,0.58925
20.476,10.781,7.755,0.5895
20.476,10.785,7.764,0.58975
20.51,10.785,7.776,0.59
20.523,10.79,7.792,0.59025
20.548,10.842,7.806,0.5905
20.577,10.872,7.808,0.59075
20.578,10.876,7.809,0.591
20.612,10.889,7.811,0.59125
20.724,10.927,7.826,0.5915
20.75,10.929,7.84,0.59175
20.794,10.949,7.841,0.592
20.897,10.969,7.892,0.59225
20.949,10.973,7.894,0.5925
20.977,10.983,7.894,0.59275
21.053,10.993,7.904,0.593
21.055,11.061,7.911,0.59325
21.058,11.099,7.93,0.5935
21.065,11.119,7.944,0.59375
21.069,11.125,7.96,0.594
21.089,11.144,7.962,0.59425
21.097,11.167,7.968,0.5945
21.101,11.175,7.969,0.59475
21.16,11.188,7.996,0.595
21.165,11.233,7.998,0.59525
21.181,11.237,8.004,0.5955
21.216,11.246,8.014,0.59575
21.26,11.255,8.024,0.596
21.266,11.264,8.052,0.59625
21.395,11.296,8.054,0.5965
21.556,11.296,8.064,0.59675
21.6,11.303,8.066,0.597
21.65,11.303,8.068,0.59725
21.679,11.307,8.072,0.5975
21.69,11.308,8.087,0.59775
21.713,11.316,8.094,0.598
21.732,11.33,8.097,0.59825
21.806,11.343,8.107,0.5985
21.881,11.35,8.115,0.59875
21.995,11.352,8.118,0.599
22.003,11.383,8.122,0.59925
22.079,11.384,8.14,0.5995
22.125,11.386,8.143,0.59975
22.154,11.394,8.147,0.6
22.159,11.406,8.151,0.60025
22.216,11.42,8.152,0.6005
22.225,11.422,8.202,0.60075
22.229,11.435,8.219,0.601
22.266,11.468,8.229,0.60125
22.308,11.473,8.233,0.6015
22.331,11.485,8.272,0.60175
22.334,11.497,8.273,0.602
22.471,11.523,8.306,0.60225
22.496,11.53,8.307,0.6025
22.585,11.555,8.334,0.60275
22.593,11.666,8.346,0.603
22.607,11.703,8.355,0.60325
22.628,11.718,8.384,0.6035
22.663,11.727,8.384,0.60375
22.688,11.74,8.391,0.604
22.704,11.742,8.394,0.60425
22.763,11.747,8.396,0.6045
22.8,11.754,8.396,0.60475
22.816,11.767,8.399,0.605
22.83,11.767,8.4,0.60525
22.842,11.769,8.412,0.6055
22.863,11.795,8.424,0.60575
22.898,11.799,8.441,0.606
22.944,11.816,8.452,0.60625
23.007,11.835,8.478,0.6065
23.056,11.837,8.486,0.60675
23.067,11.873,8.49,0.607
23.142,11.88,8.518,0.60725
23.161,11.902,8.52,0.6075
23.169,11.921,8.565,0.60775
23.186,11.931,8.568,0.608
23.196,11.935,8.588,0.60825
23.202,11.94,8.599,0.6085
23.232,11.944,8.602,0.60875
23.234,11.971,8.607,0.609
23.271,11.981,8.62,0.60925
23.274,11.987,8.621,0.6095
23.314,11.995,8.622,0.60975
23.314,12.035,8.644,0.61
23.349,12.051,8.653,0.61025
23.472,12.057,8.673,0.6105
23.477,12.064,8.682,0.61075
23.505,12.077,8.691,0.611
23.575,12.086,8.699,0.61125
23.611,12.091,8.702,0.6115
23.662,12.091,8.705,0.61175
23.665,12.138,8.713,0.612
23.693,12.14,8.715,0.61225
23.698,12.145,8.716,0.6125
23.736,12.153,8.717,0.61275
23.747,12.164,8.735,0.613
23.909,12.172,8.791,0.61325
23.998,12.2,8.805,0.6135
24.011,12.209,8.81,0.61375
24.024,12.23,8.812,0.614
24.086,12.319,8.833,0.61425
24.178,12.342,8.836,0.6145
24.179,12.37,8.836,0.61475
24.194,12.402,8.838,0.615
24.228,12.43,8.839,0.61525
24.24,12.432,8.884,0.6155
24.257,12.434,8.922,0.61575
24.272,12.451,8.922,0.616
24.273,12.467,8.923,0.61625
24.292,12.498,8.937,0.6165
24.332,12.502,8.953,0.61675
24.419,12.505,8.955,0.617
24.423,12.506,8.956,0.61725
24.443,12.53,8.96,0.6175
24.475,12.537,8.962,0.61775
24.482,12.538,8.987,0.618
24.532,12.579,9.059,0.61825
24.54,12.591,9.062,0.6185
24.578,12.628,9.067,0.61875
24.664,12.645,9.083,0.619
24.736,12.655,9.092,0.61925
24.754,12.676,9.1,0.6195
24.758,12.677,9.1,0.61975
24.782,12.695,9.108,0.62
24.951,12.725,9.109,0.62025
25.013,12.732,9.113,0.6205
25.053,12.74,9.122,0.62075
25.127,12.741,9.141,0.621
25.16,12.805,9.172,0.62125
25.339,12.817,9.179,0.6215
25.353,12.86,9.189,0.62175
25.363,12.883,9.194,0.622
25.369,12.904,9.208,0.62225
25.388,12.929,9.227,0.6225
25.4,12.941,9.227,0.62275
25.427,12.974,9.23,0.623
25.453,12.978,9.238,0.62325
25.505,12.985,9.25,0.6235
25.596,13.04,9.25,0.62375
25.602,13.047,9.251,0.624
25.688,13.048,9.279,0.62425
25.727,13.054,9.294,0.6245
25.738,13.063,9.316,0.62475
25.784,13.065,9.336,0.625
