Rank1,Rank2,Rank3,Rank4,Percentage
40.708,10.906,3.54,1.477,0.6805
40.719,10.941,3.548,1.483,0.681
41.422,10.961,3.555,1.484,0.6815
41.556,10.972,3.616,1.491,0.682
41.564,11.035,3.618,1.495,0.6825
41.597,11.079,3.629,1.5,0.683
41.679,11.112,3.634,1.504,0.6835
41.696,11.191,3.634,1.512,0.684
41.753,11.209,3.634,1.512,0.6845
41.758,11.223,3.641,1.529,0.685
41.829,11.282,3.669,1.536,0.6855
42.091,11.345,3.712,1.539,0.686
42.265,11.505,3.721,1.547,0.6865
42.396,11.601,3.739,1.555,0.687
42.397,11.708,3.755,1.558,0.6875
42.527,11.769,3.756,1.565,0.688
42.79,11.884,3.765,1.567,0.6885
42.825,11.896,3.766,1.568,0.689
42.857,11.899,3.817,1.568,0.6895
42.875,11.913,3.829,1.58,0.69
42.974,11.92,3.842,1.58,0.6905
43.114,11.922,3.874,1.583,0.691
43.2,11.964,3.884,1.596,0.6915
43.227,12.006,3.893,1.608,0.692
43.666,12.011,3.894,1.613,0.6925
43.766,12.014,3.907,1.613,0.693
43.889,12.108,3.917,1.613,0.6935
43.961,12.148,3.917,1.617,0.694
43.963,12.16,3.96,1.621,0.6945
43.988,12.235,4.005,1.629,0.695
44.103,12.409,4.017,1.644,0.6955
44.139,12.433,4.026,1.649,0.696
44.263,12.446,4.053,1.655,0.6965
44.425,12.447,4.058,1.656,0.697
44.657,12.47,4.069,1.659,0.6975
44.807,12.491,4.078,1.661,0.698
44.811,12.503,4.103,1.671,0.6985
44.83,12.56,4.12,1.679,0.699
44.97,12.586,4.143,1.689,0.6995
44.983,12.681,4.149,1.692,0.7
45.068,12.752,4.158,1.702,0.7005
45.168,12.762,4.19,1.703,0.701
45.603,12.792,4.224,1.713,0.7015
45.662,12.916,4.238,1.717,0.702
45.71,12.97,4.266,1.72,0.7025
45.72,13.025,4.273,1.732,0.703
45.83,13.036,4.275,1.733,0.7035
45.846,13.05,4.331,1.737,0.704
46.397,13.125,4.339,1.76,0.7045
46.694,13.15,4.345,1.781,0.705
46.707,13.164,4.356,1.782,0.7055
46.709,13.293,4.39,1.785,0.706
47.039,13.47,4.403,1.79,0.7065
47.087,13.478,4.426,1.797,0.707
47.247,13.525,4.448,1.808,0.7075
47.291,13.535,4.499,1.809,0.708
47.528,13.573,4.51,1.821,0.7085
47.533,13.574,4.512,1.829,0.709
48.025,13.605,4.531,1.831,0.7095
48.184,13.682,4.557,1.834,0.71
48.285,13.705,4.564,1.848,0.7105
48.335,13.711,4.593,1.849,0.711
48.427,13.814,4.646,1.861,0.7115
48.441,13.94,4.687,1.863,0.712
48.451,13.948,4.727,1.879,0.7125
48.488,13.972,4.736,1.892,0.713
48.574,13.985,4.793,1.902,0.7135
48.777,13.994,4.821,1.908,0.714
48.978,14.004,4.833,1.924,0.7145
49.098,14.007,4.869,1.925,0.715
49.437,14.142,4.882,1.927,0.7155
49.54,14.246,4.909,1.931,0.716
49.658,14.344,4.917,1.934,0.7165
50.273,14.357,4.922,1.945,0.717
50.365,14.415,4.923,1.952,0.7175
50.603,14.465,4.927,1.952,0.718
50.88,14.473,4.932,1.973,0.7185
51.225,14.489,4.938,1.974,0.719
51.388,14.55,4.947,1.974,0.7195
51.792,14.601,4.957,1.985,0.72
51.966,14.616,4.958,1.993,0.7205
52.121,14.698,4.962,2.004,0.721
52.158,14.704,4.977,2.008,0.7215
52.223,14.894,5.025,2.019,0.722
52.274,15.001,5.041,2.043,0.7225
52.274,15.007,5.059,2.078,0.723
52.307,15.128,5.062,2.085,0.7235
52.362,15.132,5.07,2.088,0.724
52.579,15.217,5.072,2.111,0.7245
52.59,15.519,5.091,2.119,0.725
52.715,15.534,5.144,2.132,0.7255
52.729,15.641,5.15,2.139,0.726
53.416,15.684,5.154,2.146,0.7265
53.431,15.753,5.223,2.16,0.727
53.462,15.755,5.25,2.164,0.7275
53.595,15.807,5.264,2.189,0.728
53.614,15.812,5.283,2.196,0.7285
53.965,15.836,5.294,2.205,0.729
54.097,15.846,5.3,2.219,0.7295
54.152,15.846,5.311,2.242,0.73
54.451,15.919,5.327,2.244,0.7305
54.799,16.032,5.344,2.266,0.731
54.889,16.108,5.393,2.27,0.7315
54.943,16.143,5.434,2.272,0.732
55.103,16.216,5.47,2.287,0.7325
55.265,16.366,5.481,2.322,0.733
55.466,16.4,5.49,2.324,0.7335
55.56,16.445,5.509,2.324,0.734
55.565,16.454,5.603,2.335,0.7345
55.763,16.499,5.615,2.342,0.735
56.076,16.515,5.637,2.348,0.7355
56.362,16.546,5.643,2.352,0.736
56.459,16.561,5.653,2.404,0.7365
56.643,16.583,5.695,2.413,0.737
56.754,16.602,5.733,2.432,0.7375
56.813,16.637,5.78,2.447,0.738
56.952,16.878,5.798,2.478,0.7385
57.001,16.918,5.803,2.502,0.739
57.101,17.026,5.816,2.503,0.7395
57.195,17.146,5.818,2.517,0.74
57.569,17.213,5.875,2.519,0.7405
57.643,17.404,5.88,2.523,0.741
57.712,17.446,5.883,2.541,0.7415
57.741,17.447,5.948,2.594,0.742
58.334,17.476,5.992,2.617,0.7425
58.652,17.617,6.006,2.648,0.743
59.001,17.665,6.008,2.661,0.7435
59.002,17.755,6.042,2.663,0.744
59.098,17.764,6.051,2.667,0.7445
59.46,17.77,6.055,2.693,0.745
59.738,17.91,6.057,2.699,0.7455
59.972,17.946,6.074,2.709,0.746
60.329,18.054,6.103,2.71,0.7465
60.398,18.124,6.112,2.722,0.747
60.409,18.245,6.112,2.733,0.7475
60.725,18.261,6.117,2.756,0.748
60.799,18.263,6.134,2.772,0.7485
60.801,18.345,6.14,2.795,0.749
61.09,18.414,6.142,2.807,0.7495
61.416,18.64,6.201,2.813,0.75
61.477,18.645,6.217,2.813,0.7505
61.763,18.732,6.273,2.834,0.751
61.847,18.736,6.278,2.834,0.7515
61.967,18.808,6.296,2.837,0.752
62.256,18.862,6.352,2.845,0.7525
62.624,19.046,6.37,2.862,0.753
62.704,19.167,6.376,2.894,0.7535
63.124,19.173,6.385,2.9,0.754
63.337,19.205,6.395,2.903,0.7545
63.61,19.403,6.426,2.905,0.755
63.937,19.491,6.437,2.911,0.7555
63.95,19.502,6.466,2.915,0.756
64.324,19.546,6.506,2.948,0.7565
65.077,19.69,6.534,2.966,0.757
65.118,19.72,6.619,2.984,0.7575
65.137,20.136,6.675,2.985,0.758
65.251,20.22,6.725,2.991,0.7585
65.576,20.271,6.798,3.023,0.759
66.118,20.295,6.8,3.054,0.7595
66.597,20.362,6.807,3.057,0.76
66.654,20.399,6.825,3.062,0.7605
66.898,20.424,6.863,3.065,0.761
67.035,20.48,6.884,3.074,0.7615
67.064,20.581,6.9,3.074,0.762
67.082,20.633,6.929,3.144,0.7625
67.641,20.672,7.018,3.157,0.763
67.643,20.68,7.026,3.172,0.7635
68.115,20.806,7.048,3.189,0.764
68.593,21.33,7.063,3.191,0.7645
68.989,21.426,7.11,3.228,0.765
69.29,21.457,7.156,3.232,0.7655
69.541,21.878,7.177,3.278,0.766
69.84,21.89,7.186,3.317,0.7665
69.987,21.914,7.295,3.317,0.767
70.345,21.939,7.323,3.327,0.7675
70.856,22.094,7.332,3.387,0.768
71.0,22.266,7.37,3.394,0.7685
71.735,22.283,7.383,3.448,0.769
71.77,22.432,7.39,3.473,0.7695
72.17,22.58,7.513,3.503,0.77
72.204,22.609,7.514,3.54,0.7705
72.467,22.655,7.516,3.543,0.771
72.48,22.832,7.526,3.548,0.7715
73.035,22.844,7.526,3.552,0.772
73.354,22.872,7.63,3.616,0.7725
73.889,23.008,7.638,3.634,0.773
74.287,23.135,7.678,3.641,0.7735
74.568,23.204,7.754,3.654,0.774
74.701,23.228,7.778,3.663,0.7745
74.852,23.26,7.886,3.665,0.775
75.297,23.302,7.985,3.674,0.7755
75.35,23.409,8.113,3.721,0.776
76.891,23.518,8.14,3.73,0.7765
76.93,23.529,8.142,3.753,0.777
77.338,23.595,8.157,3.754,0.7775
77.602,23.625,8.182,3.803,0.778
78.117,23.898,8.248,3.82,0.7785
79.058,23.943,8.303,3.857,0.779
79.065,24.023,8.344,3.868,0.7795
79.644,24.032,8.35,3.884,0.78
79.708,24.177,8.386,3.901,0.7805
80.622,24.295,8.401,3.907,0.781
80.71,24.451,8.421,3.917,0.7815
81.114,24.473,8.426,3.961,0.782
81.582,24.546,8.434,4.005,0.7825
81.929,24.593,8.467,4.024,0.783
82.135,24.772,8.535,4.053,0.7835
82.16,24.773,8.541,4.057,0.784
82.804,24.974,8.65,4.061,0.7845
82.839,25.176,8.683,4.079,0.785
83.247,25.218,8.7,4.081,0.7855
83.334,25.348,8.801,4.103,0.786
83.429,25.355,8.88,4.135,0.7865
83.803,25.583,8.933,4.143,0.787
83.954,25.755,8.954,4.177,0.7875
84.13,25.791,8.976,4.19,0.788
84.148,25.8,9.009,4.218,0.7885
84.192,25.892,9.066,4.224,0.789
84.399,26.056,9.146,4.263,0.7895
84.409,26.185,9.159,4.266,0.79
84.783,26.386,9.164,4.273,0.7905
85.062,26.433,9.172,4.307,0.791
85.135,26.481,9.173,4.342,0.7915
85.194,26.532,9.213,4.385,0.792
85.583,26.619,9.395,4.405,0.7925
85.709,26.673,9.472,4.426,0.793
85.856,26.707,9.491,4.44,0.7935
85.916,27.117,9.542,4.445,0.794
86.076,27.393,9.546,4.448,0.7945
86.645,27.517,9.565,4.46,0.795
86.734,27.584,9.603,4.512,0.7955
86.861,27.608,9.707,4.557,0.796
86.979,27.803,9.72,4.564,0.7965
87.082,27.804,9.721,4.578,0.797
87.195,27.876,9.818,4.583,0.7975
87.212,28.36,9.86,4.624,0.798
88.32,28.645,9.895,4.629,0.7985
88.553,28.701,9.941,4.634,0.799
88.999,28.84,9.971,4.765,0.7995
89.843,28.915,9.977,4.799,0.8
89.961,29.025,9.996,4.839,0.8005
90.044,29.041,9.997,4.857,0.801
90.957,29.486,10.005,4.869,0.8015
91.071,29.506,10.034,4.877,0.802
91.135,29.533,10.145,4.911,0.8025
92.096,29.537,10.23,4.922,0.803
92.317,29.913,10.27,4.927,0.8035
92.471,29.922,10.333,4.938,0.804
92.817,29.949,10.409,4.944,0.8045
92.881,29.989,10.467,4.948,0.805
93.104,30.04,10.492,4.969,0.8055
93.36,30.309,10.514,4.985,0.806
93.706,30.757,10.843,5.005,0.8065
93.98,30.956,10.872,5.014,0.807
94.156,31.174,11.044,5.025,0.8075
94.37,31.185,11.088,5.03,0.808
94.84,31.595,11.107,5.046,0.8085
95.157,31.658,11.151,5.062,0.809
95.215,31.7,11.192,5.1,0.8095
95.248,31.925,11.215,5.112,0.81
95.501,32.18,11.223,5.115,0.8105
95.75,32.288,11.355,5.15,0.811
96.14,32.319,11.416,5.195,0.8115
96.326,32.556,11.501,5.209,0.812
96.59,32.792,11.601,5.223,0.8125
96.831,33.096,11.604,5.223,0.813
96.838,33.201,11.619,5.261,0.8135
97.323,33.358,11.733,5.279,0.814
97.34,33.386,11.766,5.294,0.8145
97.591,33.548,11.801,5.387,0.815
97.769,33.722,11.82,5.39,0.8155
97.934,34.346,11.867,5.462,0.816
97.97,34.357,11.884,5.49,0.8165
98.061,34.535,11.976,5.498,0.817
98.086,34.625,12.111,5.524,0.8175
98.231,34.68,12.121,5.584,0.818
98.288,34.691,12.268,5.595,0.8185
99.14,34.756,12.274,5.603,0.819
99.668,34.774,12.289,5.627,0.8195
99.672,34.841,12.315,5.677,0.82
99.685,35.132,12.328,5.815,0.8205
99.71,35.415,12.359,5.822,0.821
99.795,35.461,12.363,5.83,0.8215
99.876,35.566,12.41,5.87,0.822
100.171,35.98,12.473,5.88,0.8225
100.854,36.043,12.518,5.88,0.823
101.558,36.423,13.151,5.895,0.8235
101.913,36.495,13.166,5.938,0.824
102.282,37.228,13.185,5.962,0.8245
102.71,37.296,13.33,6.006,0.825
102.725,37.303,13.347,6.006,0.8255
102.755,37.304,13.539,6.028,0.826
103.515,37.313,13.573,6.029,0.8265
104.401,37.43,13.693,6.029,0.827
104.835,37.682,13.801,6.051,0.8275
106.099,38.025,13.814,6.112,0.828
106.153,38.127,13.864,6.134,0.8285
106.293,38.172,14.032,6.172,0.829
106.325,38.223,14.056,6.201,0.8295
106.585,38.342,14.073,6.212,0.83
106.839,38.734,14.08,6.217,0.8305
106.859,38.75,14.144,6.239,0.831
106.919,38.915,14.282,6.273,0.8315
107.153,39.102,14.294,6.349,0.832
108.256,39.239,14.301,6.374,0.8325
108.537,39.377,14.404,6.38,0.833
109.079,39.676,14.437,6.396,0.8335
109.337,39.78,14.508,6.426,0.834
109.374,39.898,14.744,6.434,0.8345
110.122,39.961,14.746,6.471,0.835
110.272,39.976,14.993,6.479,0.8355
110.303,40.036,15.132,6.519,0.836
110.542,40.05,15.195,6.547,0.8365
110.802,40.132,15.204,6.675,0.837
111.426,40.279,15.263,6.701,0.8375
112.216,40.314,15.301,6.725,0.838
112.509,40.524,15.313,6.729,0.8385
112.582,40.727,15.344,6.809,0.839
113.044,40.778,15.396,6.825,0.8395
114.399,40.895,15.503,6.863,0.84
114.971,41.013,15.549,6.901,0.8405
115.739,41.315,15.611,6.922,0.841
115.787,41.336,15.613,6.929,0.8415
116.082,41.495,15.748,6.979,0.842
116.309,42.415,15.969,7.117,0.8425
116.509,42.654,16.014,7.121,0.843
117.733,42.795,16.343,7.179,0.8435
118.347,42.899,16.57,7.209,0.844
118.377,43.125,16.684,7.332,0.8445
119.411,43.32,16.76,7.386,0.845
119.54,43.647,16.854,7.397,0.8455
120.363,43.785,17.062,7.513,0.846
121.828,44.321,17.141,7.514,0.8465
121.854,44.346,17.307,7.516,0.847
122.18,44.532,17.434,7.575,0.8475
123.14,44.565,17.507,7.673,0.848
123.523,44.906,17.551,7.678,0.8485
124.285,44.942,17.582,7.766,0.849
124.792,45.099,17.587,7.837,0.8495
125.009,45.155,17.643,7.886,0.85
125.269,45.748,17.735,7.953,0.8505
125.494,46.141,17.755,7.978,0.851
125.643,46.793,17.928,8.113,0.8515
125.817,46.971,17.99,8.14,0.852
126.021,47.032,18.04,8.182,0.8525
126.349,47.14,18.202,8.255,0.853
126.574,47.234,18.217,8.257,0.8535
126.79,48.054,18.25,8.313,0.854
126.803,48.097,18.389,8.386,0.8545
127.344,48.115,18.395,8.487,0.855
128.005,49.178,18.745,8.535,0.8555
128.32,49.292,18.767,8.559,0.856
128.598,49.339,18.934,8.581,0.8565
128.645,49.479,19.075,8.675,0.857
129.643,49.529,19.265,8.687,0.8575
129.749,49.601,19.298,8.692,0.858
131.317,50.498,19.428,8.761,0.8585
131.349,50.794,19.682,8.801,0.859
132.022,51.044,19.878,8.803,0.8595
132.25,51.198,20.002,8.812,0.86
132.25,51.553,20.07,8.833,0.8605
132.848,51.56,20.187,8.855,0.861
132.929,51.67,20.272,8.861,0.8615
133.258,51.695,20.328,8.916,0.862
134.007,52.227,20.382,8.928,0.8625
134.964,52.443,20.405,8.936,0.863
135.471,52.754,20.627,8.937,0.8635
135.932,53.045,20.679,8.95,0.864
136.088,53.151,20.915,9.057,0.8645
136.098,53.506,21.05,9.066,0.865
136.194,53.583,21.062,9.068,0.8655
136.225,53.624,21.195,9.121,0.866
136.862,53.805,21.519,9.173,0.8665
137.049,53.862,21.7,9.29,0.867
137.309,54.141,21.787,9.302,0.8675
138.7,54.449,22.284,9.394,0.868
138.823,54.741,22.332,9.465,0.8685
139.378,55.092,22.333,9.565,0.869
139.538,55.994,22.368,9.632,0.8695
139.926,56.279,22.695,9.8,0.87
140.174,56.487,22.695,9.971,0.8705
140.929,56.87,22.774,9.996,0.871
140.996,56.908,22.844,10.034,0.8715
141.85,56.967,22.871,10.659,0.872
143.071,57.082,23.221,10.704,0.8725
143.238,57.195,23.485,10.776,0.873
143.825,57.595,23.595,10.779,0.8735
143.909,57.629,23.606,10.798,0.874
143.938,57.821,23.663,10.928,0.8745
144.183,57.876,23.73,11.022,0.875
144.436,58.078,23.78,11.044,0.8755
144.619,58.122,24.032,11.069,0.876
144.987,58.256,24.131,11.131,0.8765
145.253,58.358,24.171,11.134,0.877
145.395,58.417,24.231,11.14,0.8775
145.76,58.445,24.3,11.189,0.878
146.47,59.261,24.31,11.192,0.8785
146.578,59.764,24.375,11.193,0.879
146.586,59.922,24.498,11.221,0.8795
146.632,60.04,24.743,11.223,0.88
147.166,60.136,24.892,11.304,0.8805
147.345,60.187,25.27,11.553,0.881
148.009,60.417,25.523,11.601,0.8815
148.356,61.768,25.667,11.743,0.882
148.785,61.768,25.671,11.766,0.8825
150.298,61.924,25.904,11.801,0.883
150.806,62.261,26.121,11.851,0.8835
151.719,62.529,26.423,11.883,0.884
152.867,63.925,26.619,11.884,0.8845
153.842,63.955,26.894,11.976,0.885
153.946,64.027,26.981,12.083,0.8855
153.978,64.158,27.141,12.289,0.886
154.243,64.303,27.79,12.315,0.8865
154.259,64.592,27.804,12.408,0.887
154.334,65.304,28.111,12.454,0.8875
154.392,65.353,28.175,12.489,0.888
154.94,65.79,28.33,12.536,0.8885
155.43,65.97,28.513,12.887,0.889
155.463,66.791,28.596,12.913,0.8895
156.417,67.443,28.761,13.085,0.89
156.707,67.67,29.025,13.114,0.8905
157.264,67.681,29.093,13.151,0.891
158.183,67.813,29.139,13.17,0.8915
159.179,67.933,29.386,13.244,0.892
159.432,68.282,29.593,13.312,0.8925
159.507,68.588,29.919,13.389,0.893
160.368,69.452,30.068,13.39,0.8935
160.789,69.487,30.07,13.395,0.894
161.154,69.978,30.57,13.573,0.8945
161.775,70.05,31.229,13.732,0.895
161.782,70.961,31.299,13.814,0.8955
161.862,71.587,31.306,13.887,0.896
162.937,72.515,31.488,14.022,0.8965
163.622,72.631,31.588,14.043,0.897
165.025,73.023,32.076,14.045,0.8975
165.703,73.563,32.288,14.084,0.898
165.892,73.809,32.46,14.144,0.8985
167.481,74.092,32.577,14.201,0.899
167.881,74.127,32.821,14.383,0.8995
169.628,74.835,32.952,14.403,0.9
169.648,74.838,33.016,14.404,0.9005
169.659,75.376,33.044,14.525,0.901
170.643,75.844,33.276,14.654,0.9015
170.675,76.375,33.84,14.78,0.902
170.938,76.884,34.069,14.796,0.9025
171.196,76.907,34.135,14.809,0.903
171.274,77.887,34.735,14.936,0.9035
172.896,78.355,34.841,14.993,0.904
173.488,78.775,34.983,15.085,0.9045
173.572,78.818,35.299,15.203,0.905
174.54,80.089,35.644,15.204,0.9055
174.954,80.68,35.768,15.331,0.906
176.482,81.625,35.884,15.344,0.9065
176.591,82.381,35.961,15.509,0.907
177.246,82.69,36.07,15.549,0.9075
178.569,82.859,36.294,15.617,0.908
178.581,83.904,36.908,15.796,0.9085
178.71,83.991,36.941,15.881,0.909
178.775,84.476,36.957,16.026,0.9095
179.137,84.713,37.184,16.042,0.91
179.298,84.992,37.403,16.065,0.9105
180.123,85.181,37.661,16.446,0.911
180.316,85.191,37.9,16.819,0.9115
180.549,85.279,37.988,16.956,0.912
181.512,85.599,38.127,17.282,0.9125
181.892,85.647,38.223,17.285,0.913
182.109,85.988,38.523,17.728,0.9135
182.354,86.288,38.733,17.755,0.914
182.389,86.367,38.849,17.878,0.9145
183.648,87.851,39.3,17.961,0.915
184.2,88.41,39.665,18.04,0.9155
184.516,88.488,39.72,18.217,0.916
184.594,88.613,40.136,18.246,0.9165
184.664,88.813,40.215,18.467,0.917
185.21,89.199,40.532,18.684,0.9175
186.977,89.497,41.096,18.745,0.918
187.416,89.505,41.452,19.286,0.9185
187.877,89.857,42.316,19.95,0.919
188.295,91.056,42.449,20.07,0.9195
188.594,91.571,42.608,20.156,0.92
189.278,91.908,42.876,20.701,0.9205
190.405,92.282,42.947,20.732,0.921
190.82,93.29,43.024,20.786,0.9215
190.954,93.421,43.32,20.921,0.922
190.972,93.446,44.251,21.062,0.9225
191.472,93.649,44.337,21.246,0.923
191.958,94.012,44.631,21.517,0.9235
193.938,94.434,44.693,22.284,0.924
193.972,96.587,44.994,22.41,0.9245
195.625,97.144,45.107,22.727,0.925
196.368,97.275,45.35,22.761,0.9255
196.398,97.753,45.952,23.205,0.926
196.47,97.983,45.989,23.271,0.9265
197.686,98.291,46.322,23.357,0.927
197.865,98.629,46.33,23.595,0.9275
199.369,101.016,47.201,23.617,0.928
199.479,102.034,47.224,24.032,0.9285
201.291,102.161,47.42,24.239,0.929
202.024,102.437,47.448,24.743,0.9295
202.169,103.111,48.755,24.894,0.93
202.511,103.362,49.243,24.909,0.9305
202.561,104.014,49.273,25.074,0.931
202.664,104.073,49.529,25.667,0.9315
203.865,104.088,49.652,26.584,0.932
203.886,104.37,50.419,26.619,0.9325
204.264,105.141,50.98,26.62,0.933
204.613,105.764,51.998,26.869,0.9335
205.379,105.86,52.715,27.148,0.934
205.897,108.158,52.876,27.804,0.9345
206.047,108.223,53.32,27.919,0.935
207.142,108.642,53.391,28.279,0.9355
207.221,114.282,53.506,28.358,0.936
208.403,114.396,54.188,28.674,0.9365
209.441,114.776,54.398,28.847,0.937
209.938,114.779,54.413,28.856,0.9375
210.757,115.357,54.56,29.025,0.938
213.008,116.494,54.963,29.23,0.9385
213.856,116.627,55.02,29.557,0.939
213.875,116.654,55.137,29.748,0.9395
215.093,117.372,55.223,30.67,0.94
217.067,117.493,55.665,32.069,0.9405
217.17,117.885,55.714,32.271,0.941
218.791,118.248,56.026,32.288,0.9415
219.786,118.647,56.375,32.538,0.942
220.352,119.802,56.484,33.082,0.9425
220.719,120.368,56.787,33.529,0.943
221.53,120.449,57.307,33.84,0.9435
221.585,120.552,57.876,34.841,0.944
222.483,120.687,58.248,35.09,0.9445
222.823,121.312,58.326,35.247,0.945
223.049,121.905,58.827,35.366,0.9455
225.3,124.804,59.525,35.579,0.946
226.849,125.398,59.844,36.323,0.9465
227.472,126.026,60.187,36.454,0.947
228.439,126.101,60.393,36.727,0.9475
228.567,127.435,61.701,36.845,0.948
229.088,127.879,62.404,38.127,0.9485
229.78,127.935,62.613,38.223,0.949
230.594,128.496,63.599,39.281,0.9495
232.374,128.893,63.864,39.354,0.95
232.622,129.405,63.873,39.611,0.9505
233.533,131.035,64.441,39.665,0.951
234.589,131.317,64.884,39.72,0.9515
235.676,131.77,66.03,39.923,0.952
236.057,132.305,67.004,40.492,0.9525
236.582,132.73,68.173,41.787,0.953
237.313,133.606,69.03,42.312,0.9535
238.774,133.725,70.554,42.316,0.954
239.374,134.118,70.983,42.905,0.9545
240.206,134.857,71.556,42.936,0.955
240.714,135.352,72.198,43.162,0.9555
241.991,135.759,72.311,43.32,0.956
242.524,137.141,72.736,43.764,0.9565
244.777,140.184,73.133,44.083,0.957
244.832,140.591,74.092,44.337,0.9575
246.249,140.764,75.649,44.537,0.958
246.319,141.312,76.102,44.994,0.9585
248.023,142.538,78.97,45.863,0.959
250.826,143.701,79.42,46.914,0.9595
251.615,143.773,79.604,47.248,0.96
252.562,144.339,81.491,47.619,0.9605
253.945,144.418,82.32,48.718,0.961
254.154,144.666,82.528,48.872,0.9615
254.626,148.642,83.786,49.243,0.962
256.021,150.662,85.634,49.273,0.9625
256.787,152.16,86.973,49.529,0.963
257.74,153.78,87.137,49.718,0.9635
259.022,154.163,88.581,51.161,0.964
259.27,155.308,88.985,51.168,0.9645
259.973,155.827,91.214,52.796,0.965
266.041,158.967,92.181,53.506,0.9655
266.234,159.364,92.886,55.06,0.966
266.604,159.676,93.276,55.137,0.9665
266.889,160.631,94.14,55.868,0.967
267.518,161.444,95.843,56.448,0.9675
269.502,161.535,97.269,56.787,0.968
269.507,164.302,98.241,57.876,0.9685
269.922,165.06,98.92,58.608,0.969
270.513,165.498,99.395,59.291,0.9695
270.758,166.485,101.005,59.497,0.97
272.083,168.066,101.068,59.844,0.9705
273.296,168.946,101.341,60.187,0.971
274.916,171.322,106.047,60.624,0.9715
275.125,172.828,111.381,60.695,0.972
276.137,173.416,112.233,62.711,0.9725
276.519,181.021,113.029,63.032,0.973
279.279,181.42,114.524,63.929,0.9735
279.938,183.732,119.199,64.884,0.974
282.19,184.489,119.474,66.714,0.9745
282.58,186.463,119.515,67.855,0.975
282.726,186.623,119.679,67.944,0.9755
283.391,189.396,119.786,69.079,0.976
288.087,189.991,119.999,71.997,0.9765
288.127,192.037,120.131,72.256,0.977
288.369,193.655,120.273,72.409,0.9775
289.815,193.716,121.058,73.0,0.978
291.034,193.906,124.254,74.092,0.9785
291.037,196.603,124.663,74.687,0.979
292.14,198.346,126.071,78.893,0.9795
294.804,198.552,126.25,79.42,0.98
294.847,199.704,127.244,81.18,0.9805
295.588,199.736,128.785,81.491,0.981
297.153,201.322,130.031,83.006,0.9815
297.182,201.483,130.097,85.135,0.982
299.623,202.602,133.263,86.167,0.9825
299.868,203.022,137.625,88.553,0.983
300.392,203.944,145.044,88.866,0.9835
300.77,204.097,146.768,90.391,0.984
301.63,205.082,150.076,91.683,0.9845
301.827,209.178,150.325,92.181,0.985
306.258,209.923,153.616,92.504,0.9855
306.905,212.248,155.457,95.514,0.986
306.921,214.149,155.536,98.241,0.9865
307.57,220.507,156.371,101.005,0.987
307.907,229.977,157.326,101.341,0.9875
308.618,231.503,159.675,104.841,0.988
308.709,233.094,166.096,105.125,0.9885
311.302,234.656,168.518,108.739,0.989
311.355,239.541,168.946,109.562,0.9895
311.505,244.724,171.479,113.041,0.99
312.087,245.003,174.322,113.538,0.9905
313.013,246.252,174.897,113.844,0.991
313.597,247.498,176.163,114.184,0.9915
313.688,248.686,178.756,124.484,0.992
313.895,256.309,179.167,128.748,0.9925
315.152,256.461,180.006,129.152,0.993
315.58,263.869,184.975,136.583,0.9935
316.98,269.288,188.003,148.668,0.994
317.706,275.93,191.943,153.616,0.9945
317.883,288.957,200.725,158.998,0.995
324.325,292.647,203.022,159.269,0.9955
326.606,297.523,213.343,168.946,0.996
326.707,302.508,227.576,171.479,0.9965
328.64,309.836,228.459,182.289,0.997
328.796,310.668,234.183,184.975,0.9975
329.496,311.027,242.267,198.741,0.998
330.983,314.116,263.156,203.022,0.9985
331.401,317.111,272.042,218.359,0.999
333.699,321.069,284.303,240.793,0.9995
335.412,321.945,307.077,257.971,1.0
